Solar3,Mean,Year,Date-No,Time,Rain,Weather,Temp
0.0,0.0,2015,176,20.5,10.0,1,26
0.0,0.0,2015,176,21.0,10.0,1,26
0.0,0.0,2015,176,21.5,10.0,1,23
0.0,0.0,2015,176,22.0,10.0,1,23
0.0,0.0,2015,176,22.5,10.0,1,23
0.0,0.0,2015,176,23.0,10.0,1,23
0.0,0.0,2015,176,23.5,10.0,1,23
0.0,0.0,2015,176,24.0,10.0,1,23
0.0,0.0,2015,177,0.5,20.0,1,21
0.0,0.0,2015,177,1.0,20.0,1,21
0.0,0.0,2015,177,1.5,20.0,1,21
0.0,0.0,2015,177,2.0,20.0,1,21
0.0,0.0,2015,177,2.5,20.0,1,21
0.0,0.0,2015,177,3.0,20.0,1,21
0.0,0.0,2015,177,3.5,20.0,1,20
0.0,0.0,2015,177,4.0,20.0,1,20
0.0,0.0,2015,177,4.5,20.0,1,20
0.0,4.0,2015,177,5.0,20.0,1,20
0.0,122.0,2015,177,5.5,20.0,1,20
110.0,247.0,2015,177,6.0,25.0,1,20
140.0,237.33333333333331,2015,177,6.5,30.0,1,20
440.0,463.33333333333326,2015,177,7.0,30.0,1,20
660.0,553.6666666666666,2015,177,7.5,30.0,1,20
1120.0,753.0,2015,177,8.0,30.0,1,20
1140.0,1030.6666666666667,2015,177,8.5,30.0,1,20
1690.0,1572.0,2015,177,9.0,30.0,1,20
1620.0,1611.0,2015,177,9.5,30.0,1,22
1210.0,1441.333333333333,2015,177,10.0,30.0,1,22
1040.0,1175.0,2015,177,10.5,30.0,1,22
870.0,1184.0,2015,177,11.0,30.0,1,22
730.0,888.3333333333335,2015,177,11.5,30.0,1,22
690.0,872.6666666666665,2015,177,12.0,45.0,1,22
920.0,752.6666666666665,2015,177,12.5,60.0,1,24
830.0,644.0,2015,177,13.0,60.0,1,24
1150.0,782.0,2015,177,13.5,60.0,1,24
460.0,612.0,2015,177,14.0,60.0,1,24
260.0,621.6666666666666,2015,177,14.5,60.0,1,24
350.0,467.0,2015,177,15.0,60.0,1,24
60.0,242.0,2015,177,15.5,60.0,2,22
70.0,224.66666666666663,2015,177,16.0,60.0,2,22
310.0,258.3333333333333,2015,177,16.5,60.0,2,22
100.0,150.33333333333334,2015,177,17.0,60.0,2,22
40.0,67.0,2015,177,17.5,60.0,2,22
10.0,63.33333333333334,2015,177,18.0,65.0,2,22
0.0,0.0,2015,177,18.5,70.0,2,21
0.0,0.0,2015,177,19.0,70.0,2,21
0.0,0.0,2015,177,19.5,70.0,2,21
0.0,0.0,2015,177,20.0,70.0,2,21
0.0,0.0,2015,177,20.5,70.0,2,21
0.0,0.0,2015,177,21.0,70.0,2,21
0.0,0.0,2015,177,21.5,70.0,2,20
0.0,0.0,2015,177,22.0,70.0,2,20
0.0,0.0,2015,177,22.5,70.0,2,20
0.0,0.0,2015,177,23.0,70.0,2,20
0.0,0.0,2015,177,23.5,70.0,2,20
0.0,0.0,2015,177,24.0,70.0,2,20
0.0,0.0,2015,178,0.5,60.0,2,20
0.0,0.0,2015,178,1.0,60.0,2,20
0.0,0.0,2015,178,1.5,60.0,2,20
0.0,0.0,2015,178,2.0,60.0,2,20
0.0,0.0,2015,178,2.5,60.0,2,20
0.0,0.0,2015,178,3.0,60.0,2,20
0.0,0.0,2015,178,3.5,60.0,2,20
0.0,0.0,2015,178,4.0,60.0,2,20
0.0,0.0,2015,178,4.5,60.0,2,20
0.0,0.0,2015,178,5.0,60.0,2,20
0.0,23.0,2015,178,5.5,60.0,2,20
50.0,68.66666666666667,2015,178,6.0,45.0,2,20
360.0,306.6666666666667,2015,178,6.5,30.0,1,20
410.0,336.6666666666667,2015,178,7.0,30.0,1,20
660.0,362.66666666666674,2015,178,7.5,30.0,1,20
730.0,426.66666666666674,2015,178,8.0,30.0,1,20
1050.0,655.3333333333334,2015,178,8.5,30.0,1,20
1160.0,726.6666666666665,2015,178,9.0,30.0,1,20
1470.0,711.6666666666665,2015,178,9.5,30.0,1,23
1590.0,930.0,2015,178,10.0,30.0,1,23
1390.0,777.3333333333335,2015,178,10.5,30.0,1,23
1890.0,862.6666666666665,2015,178,11.0,30.0,1,23
2340.0,990.3333333333335,2015,178,11.5,30.0,1,23
2270.0,1128.6666666666667,2015,178,12.0,25.0,1,23
2620.0,1263.3333333333333,2015,178,12.5,20.0,1,27
2810.0,1149.0,2015,178,13.0,20.0,1,27
2650.0,1257.6666666666667,2015,178,13.5,20.0,1,27
3400.0,1632.666666666667,2015,178,14.0,20.0,1,27
2030.0,1383.0,2015,178,14.5,20.0,1,27
1420.0,883.0,2015,178,15.0,20.0,1,27
1660.0,974.6666666666665,2015,178,15.5,20.0,1,30
1150.0,763.6666666666665,2015,178,16.0,20.0,1,30
1320.0,650.6666666666666,2015,178,16.5,20.0,1,30
800.0,423.0,2015,178,17.0,20.0,1,30
560.0,277.0,2015,178,17.5,20.0,1,30
480.0,245.66666666666663,2015,178,18.0,15.0,1,30
80.0,26.66666666666667,2015,178,18.5,10.0,0,27
0.0,0.0,2015,178,19.0,10.0,0,27
0.0,0.0,2015,178,19.5,10.0,0,27
0.0,0.0,2015,178,20.0,10.0,0,27
0.0,0.0,2015,178,20.5,10.0,0,27
0.0,0.0,2015,178,21.0,10.0,0,27
0.0,0.0,2015,178,21.5,10.0,0,22
0.0,0.0,2015,178,22.0,10.0,0,22
0.0,0.0,2015,178,22.5,10.0,0,22
0.0,0.0,2015,178,23.0,10.0,0,22
0.0,0.0,2015,178,23.5,10.0,0,22
0.0,0.0,2015,178,24.0,10.0,0,22
0.0,0.0,2015,179,0.5,10.0,1,21
0.0,0.0,2015,179,1.0,10.0,1,21
0.0,0.0,2015,179,1.5,10.0,1,21
0.0,0.0,2015,179,2.0,10.0,1,21
0.0,0.0,2015,179,2.5,10.0,1,21
0.0,0.0,2015,179,3.0,10.0,1,21
0.0,0.0,2015,179,3.5,10.0,1,20
0.0,0.0,2015,179,4.0,10.0,1,20
0.0,0.0,2015,179,4.5,10.0,1,20
0.0,23.0,2015,179,5.0,10.0,1,20
100.0,122.0,2015,179,5.5,10.0,1,20
390.0,388.66666666666674,2015,179,6.0,5.0,1,20
630.0,643.3333333333334,2015,179,6.5,0.0,0,20
810.0,780.6666666666665,2015,179,7.0,0.0,0,20
1180.0,1085.6666666666667,2015,179,7.5,0.0,0,20
1910.0,1726.0,2015,179,8.0,0.0,0,20
2600.0,2392.0,2015,179,8.5,0.0,0,20
2880.0,2672.0,2015,179,9.0,0.0,0,20
3210.0,2896.333333333333,2015,179,9.5,0.0,0,25
3550.0,2992.0,2015,179,10.0,0.0,0,25
3490.0,2919.0,2015,179,10.5,0.0,0,25
3800.0,3208.0,2015,179,11.0,0.0,0,25
3940.0,3452.0,2015,179,11.5,0.0,0,25
3930.0,3470.333333333333,2015,179,12.0,5.0,0,25
3850.0,3564.333333333333,2015,179,12.5,10.0,0,31
3670.0,3358.333333333333,2015,179,13.0,10.0,0,31
3600.0,3257.0,2015,179,13.5,10.0,0,31
3460.0,3051.333333333333,2015,179,14.0,10.0,0,31
3200.0,2737.333333333333,2015,179,14.5,10.0,0,31
2410.0,1564.0,2015,179,15.0,10.0,0,31
2740.0,1583.333333333333,2015,179,15.5,10.0,1,30
1330.0,673.6666666666666,2015,179,16.0,10.0,1,30
1070.0,556.0,2015,179,16.5,10.0,1,30
680.0,370.33333333333326,2015,179,17.0,10.0,1,30
550.0,234.0,2015,179,17.5,10.0,1,30
480.0,184.0,2015,179,18.0,10.0,1,30
270.0,91.33333333333331,2015,179,18.5,10.0,1,26
40.0,13.333333333333336,2015,179,19.0,10.0,1,26
0.0,0.0,2015,179,19.5,10.0,1,26
0.0,0.0,2015,179,20.0,10.0,1,26
0.0,0.0,2015,179,20.5,10.0,1,26
0.0,0.0,2015,179,21.0,10.0,1,26
0.0,0.0,2015,179,21.5,10.0,1,22
0.0,0.0,2015,179,22.0,10.0,1,22
0.0,0.0,2015,179,22.5,10.0,1,22
0.0,0.0,2015,179,23.0,10.0,1,22
0.0,0.0,2015,179,23.5,10.0,1,22
0.0,0.0,2015,179,24.0,10.0,1,22
0.0,0.0,2015,180,0.5,10.0,1,20
0.0,0.0,2015,180,1.0,10.0,1,20
0.0,0.0,2015,180,1.5,10.0,1,20
0.0,0.0,2015,180,2.0,10.0,1,20
0.0,0.0,2015,180,2.5,10.0,1,20
0.0,0.0,2015,180,3.0,10.0,1,20
0.0,0.0,2015,180,3.5,10.0,1,18
0.0,0.0,2015,180,4.0,10.0,1,18
0.0,0.0,2015,180,4.5,10.0,1,18
0.0,0.0,2015,180,5.0,10.0,1,18
30.0,54.0,2015,180,5.5,10.0,1,18
330.0,380.33333333333326,2015,180,6.0,5.0,1,18
730.0,531.6666666666666,2015,180,6.5,0.0,0,18
1290.0,973.0,2015,180,7.0,0.0,0,18
1730.0,1446.0,2015,180,7.5,0.0,0,18
2240.0,2111.333333333333,2015,180,8.0,0.0,0,18
2650.0,2396.6666666666665,2015,180,8.5,0.0,0,18
3020.0,2654.333333333333,2015,180,9.0,0.0,0,18
3310.0,2603.0,2015,180,9.5,0.0,0,23
3560.0,3228.333333333333,2015,180,10.0,0.0,0,23
3740.0,3209.333333333333,2015,180,10.5,0.0,0,23
3870.0,3561.666666666666,2015,180,11.0,0.0,0,23
3940.0,3622.0,2015,180,11.5,0.0,0,23
3990.0,3659.0,2015,180,12.0,0.0,0,23
3810.0,3611.666666666666,2015,180,12.5,0.0,0,28
2860.0,3196.666666666666,2015,180,13.0,0.0,0,28
2310.0,2989.666666666666,2015,180,13.5,0.0,0,28
3860.0,3334.666666666666,2015,180,14.0,0.0,0,28
3250.0,2884.666666666666,2015,180,14.5,0.0,0,28
2400.0,1991.333333333333,2015,180,15.0,0.0,0,28
2360.0,2056.0,2015,180,15.5,0.0,0,30
2220.0,1691.0,2015,180,16.0,0.0,0,30
1840.0,1641.0,2015,180,16.5,0.0,0,30
1330.0,1083.6666666666667,2015,180,17.0,0.0,0,30
860.0,751.0,2015,180,17.5,0.0,0,30
360.0,309.0,2015,180,18.0,5.0,0,30
170.0,178.33333333333337,2015,180,18.5,10.0,1,25
10.0,21.66666666666667,2015,180,19.0,10.0,1,25
0.0,0.0,2015,180,19.5,10.0,1,25
0.0,0.0,2015,180,20.0,10.0,1,25
0.0,0.0,2015,180,20.5,10.0,1,25
0.0,0.0,2015,180,21.0,10.0,1,25
0.0,0.0,2015,180,21.5,10.0,1,21
0.0,0.0,2015,180,22.0,10.0,1,21
0.0,0.0,2015,180,22.5,10.0,1,21
0.0,0.0,2015,180,23.0,10.0,1,21
0.0,0.0,2015,180,23.5,10.0,1,21
0.0,0.0,2015,180,24.0,10.0,1,21
0.0,0.0,2015,181,0.5,10.0,1,20
0.0,0.0,2015,181,1.0,10.0,1,20
0.0,0.0,2015,181,1.5,10.0,1,20
0.0,0.0,2015,181,2.0,10.0,1,20
0.0,0.0,2015,181,2.5,10.0,1,20
0.0,0.0,2015,181,3.0,10.0,1,20
0.0,0.0,2015,181,3.5,10.0,1,19
0.0,0.0,2015,181,4.0,10.0,1,19
0.0,0.0,2015,181,4.5,10.0,1,19
0.0,18.0,2015,181,5.0,10.0,1,19
30.0,173.33333333333337,2015,181,5.5,10.0,1,19
310.0,354.33333333333326,2015,181,6.0,10.0,1,19
440.0,418.0,2015,181,6.5,10.0,1,20
580.0,634.3333333333334,2015,181,7.0,10.0,1,20
1410.0,994.3333333333335,2015,181,7.5,10.0,1,20
1120.0,894.6666666666665,2015,181,8.0,10.0,1,20
990.0,1200.3333333333333,2015,181,8.5,10.0,1,20
1240.0,1785.666666666667,2015,181,9.0,10.0,1,20
1270.0,1173.0,2015,181,9.5,10.0,1,23
1510.0,1352.6666666666667,2015,181,10.0,10.0,1,23
1530.0,1763.333333333333,2015,181,10.5,10.0,1,23
1490.0,2106.333333333333,2015,181,11.0,10.0,1,23
1980.0,1525.333333333333,2015,181,11.5,10.0,1,23
2380.0,3013.0,2015,181,12.0,15.0,1,23
2350.0,2425.6666666666665,2015,181,12.5,20.0,1,26
2000.0,2099.333333333333,2015,181,13.0,20.0,1,26
3400.0,2160.0,2015,181,13.5,20.0,1,26
2000.0,2176.0,2015,181,14.0,20.0,1,26
1090.0,1408.666666666667,2015,181,14.5,20.0,1,26
900.0,1255.3333333333333,2015,181,15.0,20.0,1,26
840.0,810.6666666666665,2015,181,15.5,20.0,1,27
460.0,561.0,2015,181,16.0,20.0,1,27
320.0,402.33333333333326,2015,181,16.5,20.0,1,27
230.0,260.0,2015,181,17.0,20.0,1,27
210.0,191.66666666666663,2015,181,17.5,20.0,1,27
150.0,126.0,2015,181,18.0,20.0,1,27
0.0,24.66666666666667,2015,181,18.5,20.0,1,25
0.0,4.333333333333333,2015,181,19.0,20.0,1,25
0.0,0.0,2015,181,19.5,20.0,1,25
0.0,0.0,2015,181,20.0,20.0,1,25
0.0,0.0,2015,181,20.5,20.0,1,25
0.0,0.0,2015,181,21.0,20.0,1,25
0.0,0.0,2015,181,21.5,20.0,1,23
0.0,0.0,2015,181,22.0,20.0,1,23
0.0,0.0,2015,181,22.5,20.0,1,23
0.0,0.0,2015,181,23.0,20.0,1,23
0.0,0.0,2015,181,23.5,20.0,1,23
0.0,0.0,2015,181,24.0,20.0,1,23
0.0,0.0,2015,182,0.5,80.0,2,18
0.0,0.0,2015,182,1.0,80.0,2,18
0.0,0.0,2015,182,1.5,80.0,2,18
0.0,0.0,2015,182,2.0,80.0,2,18
0.0,0.0,2015,182,2.5,80.0,2,18
0.0,0.0,2015,182,3.0,80.0,2,18
0.0,0.0,2015,182,3.5,80.0,2,18
0.0,0.0,2015,182,4.0,80.0,2,18
0.0,0.0,2015,182,4.5,80.0,2,18
0.0,0.0,2015,182,5.0,80.0,2,18
0.0,0.0,2015,182,5.5,80.0,2,18
30.0,10.0,2015,182,6.0,85.0,2,18
80.0,37.0,2015,182,6.5,90.0,2,18
330.0,150.0,2015,182,7.0,90.0,2,18
360.0,207.0,2015,182,7.5,90.0,2,18
380.0,225.0,2015,182,8.0,90.0,2,18
400.0,203.0,2015,182,8.5,90.0,2,18
450.0,342.3333333333333,2015,182,9.0,90.0,2,18
800.0,476.0,2015,182,9.5,90.0,2,20
900.0,516.3333333333334,2015,182,10.0,90.0,2,20
840.0,436.33333333333326,2015,182,10.5,90.0,2,20
640.0,552.6666666666666,2015,182,11.0,90.0,2,20
960.0,1031.0,2015,182,11.5,90.0,2,20
910.0,699.3333333333335,2015,182,12.0,80.0,2,20
1030.0,687.0,2015,182,12.5,70.0,2,22
430.0,229.0,2015,182,13.0,70.0,2,22
380.0,381.0,2015,182,13.5,70.0,2,22
770.0,460.0,2015,182,14.0,70.0,2,22
1150.0,717.3333333333335,2015,182,14.5,70.0,2,22
1210.0,735.0,2015,182,15.0,70.0,2,22
1220.0,651.3333333333334,2015,182,15.5,70.0,2,25
1570.0,808.3333333333335,2015,182,16.0,70.0,2,25
1040.0,482.0,2015,182,16.5,70.0,2,25
580.0,267.3333333333333,2015,182,17.0,70.0,2,25
420.0,150.66666666666666,2015,182,17.5,70.0,2,25
370.0,126.66666666666669,2015,182,18.0,40.0,2,25
90.0,30.0,2015,182,18.5,10.0,1,24
0.0,0.0,2015,182,19.0,10.0,1,24
0.0,0.0,2015,182,19.5,10.0,1,24
0.0,0.0,2015,182,20.0,10.0,1,24
0.0,0.0,2015,182,20.5,10.0,1,24
0.0,0.0,2015,182,21.0,10.0,1,24
0.0,0.0,2015,182,21.5,10.0,1,24
0.0,0.0,2015,182,22.0,10.0,1,24
0.0,0.0,2015,182,22.5,10.0,1,24
0.0,0.0,2015,182,23.0,10.0,1,24
0.0,0.0,2015,182,23.5,10.0,1,24
0.0,0.0,2015,182,24.0,10.0,1,24
0.0,0.0,2015,183,0.5,10.0,1,22
0.0,0.0,2015,183,1.0,10.0,1,22
0.0,0.0,2015,183,1.5,10.0,1,22
0.0,0.0,2015,183,2.0,10.0,1,22
0.0,0.0,2015,183,2.5,10.0,1,22
0.0,0.0,2015,183,3.0,10.0,1,22
0.0,0.0,2015,183,3.5,10.0,0,20
0.0,0.0,2015,183,4.0,10.0,0,20
0.0,0.0,2015,183,4.5,10.0,0,20
0.0,0.0,2015,183,5.0,10.0,0,20
0.0,57.33333333333334,2015,183,5.5,10.0,0,20
0.0,224.33333333333331,2015,183,6.0,5.0,0,20
10.0,339.3333333333333,2015,183,6.5,0.0,1,20
220.0,529.3333333333334,2015,183,7.0,0.0,1,20
350.0,562.0,2015,183,7.5,0.0,1,20
630.0,776.3333333333335,2015,183,8.0,0.0,1,20
940.0,734.0,2015,183,8.5,0.0,1,20
820.0,760.6666666666665,2015,183,9.0,0.0,1,20
800.0,522.0,2015,183,9.5,0.0,0,24
810.0,534.6666666666666,2015,183,10.0,0.0,0,24
2350.0,960.3333333333335,2015,183,10.5,0.0,0,24
3180.0,1298.3333333333333,2015,183,11.0,0.0,0,24
2440.0,1393.333333333333,2015,183,11.5,0.0,0,24
2670.0,2177.333333333333,2015,183,12.0,10.0,0,24
1970.0,1645.0,2015,183,12.5,20.0,0,28
2380.0,1923.666666666667,2015,183,13.0,20.0,0,28
2110.0,2011.666666666667,2015,183,13.5,20.0,0,28
3600.0,2430.6666666666665,2015,183,14.0,20.0,0,28
2960.0,2261.6666666666665,2015,183,14.5,20.0,0,28
2190.0,1773.666666666667,2015,183,15.0,20.0,0,28
1720.0,1773.666666666667,2015,183,15.5,20.0,1,29
1770.0,1777.666666666667,2015,183,16.0,20.0,1,29
1550.0,1201.3333333333333,2015,183,16.5,20.0,1,29
1040.0,703.0,2015,183,17.0,20.0,1,29
640.0,522.0,2015,183,17.5,20.0,1,29
430.0,278.3333333333333,2015,183,18.0,20.0,1,29
50.0,31.33333333333333,2015,183,18.5,20.0,1,27
0.0,0.0,2015,183,19.0,20.0,1,27
0.0,0.0,2015,183,19.5,20.0,1,27
0.0,0.0,2015,183,20.0,20.0,1,27
0.0,0.0,2015,183,20.5,20.0,1,27
0.0,0.0,2015,183,21.0,20.0,1,27
0.0,0.0,2015,183,21.5,20.0,1,24
0.0,0.0,2015,183,22.0,20.0,1,24
0.0,0.0,2015,183,22.5,20.0,1,24
0.0,0.0,2015,183,23.0,20.0,1,24
0.0,0.0,2015,183,23.5,20.0,1,24
0.0,0.0,2015,183,24.0,20.0,1,24
0.0,0.0,2015,184,0.5,70.0,2,22
0.0,0.0,2015,184,1.0,70.0,2,22
0.0,0.0,2015,184,1.5,70.0,2,22
0.0,0.0,2015,184,2.0,70.0,2,22
0.0,0.0,2015,184,2.5,70.0,2,22
0.0,0.0,2015,184,3.0,70.0,2,22
0.0,0.0,2015,184,3.5,70.0,2,20
0.0,0.0,2015,184,4.0,70.0,2,20
0.0,0.0,2015,184,4.5,70.0,2,20
0.0,0.0,2015,184,5.0,70.0,2,20
0.0,0.0,2015,184,5.5,70.0,2,20
0.0,10.0,2015,184,6.0,75.0,2,20
0.0,61.66666666666666,2015,184,6.5,80.0,2,20
0.0,114.33333333333331,2015,184,7.0,80.0,2,20
10.0,162.0,2015,184,7.5,80.0,2,20
20.0,199.33333333333331,2015,184,8.0,80.0,2,20
0.0,67.0,2015,184,8.5,80.0,2,20
270.0,149.66666666666666,2015,184,9.0,80.0,2,20
930.0,344.0,2015,184,9.5,80.0,2,21
740.0,286.6666666666667,2015,184,10.0,80.0,2,21
370.0,524.0,2015,184,10.5,80.0,2,21
280.0,341.6666666666667,2015,184,11.0,80.0,2,21
390.0,402.0,2015,184,11.5,80.0,2,21
450.0,366.66666666666674,2015,184,12.0,70.0,2,21
260.0,184.33333333333331,2015,184,12.5,60.0,2,22
240.0,304.3333333333333,2015,184,13.0,60.0,2,22
450.0,536.3333333333334,2015,184,13.5,60.0,2,22
980.0,819.3333333333335,2015,184,14.0,60.0,2,22
1560.0,948.3333333333335,2015,184,14.5,60.0,2,22
810.0,759.6666666666665,2015,184,15.0,60.0,2,22
380.0,654.0,2015,184,15.5,60.0,1,21
370.0,368.66666666666674,2015,184,16.0,60.0,1,21
480.0,478.66666666666674,2015,184,16.5,60.0,1,21
90.0,379.33333333333326,2015,184,17.0,60.0,1,21
80.0,191.33333333333331,2015,184,17.5,60.0,1,21
20.0,40.66666666666666,2015,184,18.0,40.0,1,21
0.0,0.0,2015,184,18.5,20.0,1,24
0.0,0.0,2015,184,19.0,20.0,1,24
0.0,0.0,2015,184,19.5,20.0,1,24
0.0,0.0,2015,184,20.0,20.0,1,24
0.0,0.0,2015,184,20.5,20.0,1,24
0.0,0.0,2015,184,21.0,20.0,1,24
0.0,0.0,2015,184,21.5,20.0,1,24
0.0,0.0,2015,184,22.0,20.0,1,24
0.0,0.0,2015,184,22.5,20.0,1,24
0.0,0.0,2015,184,23.0,20.0,1,24
0.0,0.0,2015,184,23.5,20.0,1,24
0.0,0.0,2015,184,24.0,20.0,1,24
0.0,0.0,2015,185,0.5,50.0,2,20
0.0,0.0,2015,185,1.0,50.0,2,20
0.0,0.0,2015,185,1.5,50.0,2,20
0.0,0.0,2015,185,2.0,50.0,2,20
0.0,0.0,2015,185,2.5,50.0,2,20
0.0,0.0,2015,185,3.0,50.0,2,20
0.0,0.0,2015,185,3.5,50.0,1,20
0.0,0.0,2015,185,4.0,50.0,1,20
0.0,0.0,2015,185,4.5,50.0,1,20
0.0,0.0,2015,185,5.0,50.0,1,20
0.0,0.0,2015,185,5.5,50.0,1,20
0.0,10.666666666666666,2015,185,6.0,30.0,1,20
0.0,84.33333333333333,2015,185,6.5,10.0,1,22
80.0,135.33333333333334,2015,185,7.0,10.0,1,22
110.0,194.66666666666663,2015,185,7.5,10.0,1,22
480.0,430.66666666666674,2015,185,8.0,10.0,1,22
760.0,644.3333333333334,2015,185,8.5,10.0,1,22
950.0,1003.3333333333335,2015,185,9.0,10.0,1,22
1140.0,1429.666666666667,2015,185,9.5,10.0,1,23
1150.0,1736.333333333333,2015,185,10.0,10.0,1,23
920.0,1430.333333333333,2015,185,10.5,10.0,1,23
1050.0,1402.666666666667,2015,185,11.0,10.0,1,23
1160.0,1474.333333333333,2015,185,11.5,10.0,1,23
1020.0,1281.6666666666667,2015,185,12.0,15.0,1,23
710.0,1414.0,2015,185,12.5,20.0,0,27
640.0,1316.3333333333333,2015,185,13.0,20.0,0,27
630.0,1116.0,2015,185,13.5,20.0,0,27
300.0,784.3333333333335,2015,185,14.0,20.0,0,27
270.0,506.0,2015,185,14.5,20.0,0,27
230.0,334.0,2015,185,15.0,20.0,0,27
230.0,274.0,2015,185,15.5,20.0,0,28
120.0,216.0,2015,185,16.0,20.0,0,28
90.0,153.66666666666666,2015,185,16.5,20.0,0,28
40.0,74.33333333333333,2015,185,17.0,20.0,0,28
30.0,48.0,2015,185,17.5,20.0,0,28
0.0,0.0,2015,185,18.0,20.0,0,28
0.0,0.0,2015,185,18.5,20.0,1,26
0.0,0.0,2015,185,19.0,20.0,1,26
0.0,0.0,2015,185,19.5,20.0,1,26
0.0,0.0,2015,185,20.0,20.0,1,26
0.0,0.0,2015,185,20.5,20.0,1,26
0.0,0.0,2015,185,21.0,20.0,1,26
0.0,0.0,2015,185,21.5,20.0,1,24
0.0,0.0,2015,185,22.0,20.0,1,24
0.0,0.0,2015,185,22.5,20.0,1,24
0.0,0.0,2015,185,23.0,20.0,1,24
0.0,0.0,2015,185,23.5,20.0,1,24
0.0,0.0,2015,185,24.0,20.0,1,24
0.0,0.0,2015,186,0.5,80.0,2,20
0.0,0.0,2015,186,1.0,80.0,2,20
0.0,0.0,2015,186,1.5,80.0,2,20
0.0,0.0,2015,186,2.0,80.0,2,20
0.0,0.0,2015,186,2.5,80.0,2,20
0.0,0.0,2015,186,3.0,80.0,2,20
0.0,0.0,2015,186,3.5,80.0,2,20
0.0,0.0,2015,186,4.0,80.0,2,20
0.0,0.0,2015,186,4.5,80.0,2,20
0.0,0.0,2015,186,5.0,80.0,2,20
0.0,0.0,2015,186,5.5,80.0,2,20
10.0,21.33333333333333,2015,186,6.0,80.0,2,20
40.0,49.33333333333334,2015,186,6.5,80.0,2,20
190.0,195.0,2015,186,7.0,80.0,2,20
300.0,265.3333333333333,2015,186,7.5,80.0,2,20
540.0,405.66666666666674,2015,186,8.0,80.0,2,20
760.0,351.0,2015,186,8.5,80.0,2,20
670.0,391.66666666666674,2015,186,9.0,80.0,2,20
710.0,480.33333333333326,2015,186,9.5,80.0,2,21
1160.0,827.0,2015,186,10.0,80.0,2,21
1470.0,998.3333333333335,2015,186,10.5,80.0,2,21
1340.0,1042.6666666666667,2015,186,11.0,80.0,2,21
1330.0,1169.6666666666667,2015,186,11.5,80.0,2,21
1320.0,1176.3333333333333,2015,186,12.0,75.0,2,21
1270.0,876.0,2015,186,12.5,70.0,2,21
1420.0,916.6666666666665,2015,186,13.0,70.0,2,21
1560.0,760.6666666666665,2015,186,13.5,70.0,2,21
1720.0,755.0,2015,186,14.0,70.0,2,21
1210.0,661.0,2015,186,14.5,70.0,2,21
320.0,269.0,2015,186,15.0,70.0,2,21
350.0,281.6666666666667,2015,186,15.5,70.0,2,20
380.0,194.33333333333331,2015,186,16.0,70.0,2,20
320.0,204.0,2015,186,16.5,70.0,2,20
160.0,145.66666666666666,2015,186,17.0,70.0,2,20
210.0,227.33333333333331,2015,186,17.5,70.0,2,20
70.0,44.0,2015,186,18.0,70.0,2,20
70.0,29.0,2015,186,18.5,70.0,2,21
0.0,0.0,2015,186,19.0,70.0,2,21
0.0,0.0,2015,186,19.5,70.0,2,21
0.0,0.0,2015,186,20.0,70.0,2,21
0.0,0.0,2015,186,20.5,70.0,2,21
0.0,0.0,2015,186,21.0,70.0,2,21
0.0,0.0,2015,186,21.5,70.0,2,21
0.0,0.0,2015,186,22.0,70.0,2,21
0.0,0.0,2015,186,22.5,70.0,2,21
0.0,0.0,2015,186,23.0,70.0,2,21
0.0,0.0,2015,186,23.5,70.0,2,21
0.0,0.0,2015,186,24.0,70.0,2,21
0.0,0.0,2015,187,0.5,50.0,2,19
0.0,0.0,2015,187,1.0,50.0,2,19
0.0,0.0,2015,187,1.5,50.0,2,19
0.0,0.0,2015,187,2.0,50.0,2,19
0.0,0.0,2015,187,2.5,50.0,2,19
0.0,0.0,2015,187,3.0,50.0,2,19
0.0,0.0,2015,187,3.5,50.0,1,19
0.0,0.0,2015,187,4.0,50.0,1,19
0.0,0.0,2015,187,4.5,50.0,1,19
0.0,0.0,2015,187,5.0,50.0,1,19
0.0,0.0,2015,187,5.5,50.0,1,19
0.0,0.0,2015,187,6.0,50.0,1,19
10.0,22.66666666666667,2015,187,6.5,50.0,1,21
10.0,84.66666666666667,2015,187,7.0,50.0,1,21
60.0,213.66666666666663,2015,187,7.5,50.0,1,21
330.0,291.3333333333333,2015,187,8.0,50.0,1,21
360.0,316.3333333333333,2015,187,8.5,50.0,1,21
560.0,406.66666666666674,2015,187,9.0,50.0,1,21
600.0,535.0,2015,187,9.5,50.0,2,21
920.0,499.0,2015,187,10.0,50.0,2,21
720.0,678.3333333333334,2015,187,10.5,50.0,2,21
1040.0,873.3333333333335,2015,187,11.0,50.0,2,21
890.0,927.6666666666665,2015,187,11.5,50.0,2,21
860.0,910.3333333333335,2015,187,12.0,50.0,2,21
820.0,751.0,2015,187,12.5,50.0,2,22
870.0,563.6666666666666,2015,187,13.0,50.0,2,22
720.0,588.3333333333334,2015,187,13.5,50.0,2,22
550.0,425.33333333333326,2015,187,14.0,50.0,2,22
370.0,375.0,2015,187,14.5,50.0,2,22
340.0,266.3333333333333,2015,187,15.0,50.0,2,22
340.0,307.6666666666667,2015,187,15.5,50.0,1,22
300.0,269.6666666666667,2015,187,16.0,50.0,1,22
300.0,287.6666666666667,2015,187,16.5,50.0,1,22
260.0,156.0,2015,187,17.0,50.0,1,22
