Solar2,Year,Date-No,Time,Ex-Solar,Rain,Temp,Wind,Clowdy,Rainy,Snowy,Pre-Snow
1443.0,2015,66,11.0,507.0060356990328,40.0,6,3,1,0,0,0.0
1173.0,2015,66,11.5,520.1428795365229,40.0,6,3,1,0,0,0.0
947.0,2015,66,12.0,523.7181764442744,50.0,6,3,1,0,0,0.0
1172.0,2015,66,12.5,517.6707521009366,60.0,5,3,0,1,0,0.0
1148.0,2015,66,13.0,502.1040796136869,60.0,5,3,0,1,0,0.0
1045.0,2015,66,13.5,477.28450906467856,60.0,5,3,0,1,0,0.0
504.0,2015,66,14.0,443.6367101872905,60.0,5,3,0,1,0,0.0
700.0,2015,66,14.5,401.736406149247,60.0,5,3,0,1,0,0.0
685.0,2015,66,15.0,352.30052276959805,60.0,5,3,0,1,0,0.0
758.0,2015,66,15.5,296.1749217191856,60.0,6,4,0,1,0,0.0
434.0,2015,66,16.0,234.31992759293865,60.0,6,4,0,1,0,0.0
501.0,2015,66,16.5,167.79389648980168,60.0,6,4,0,1,0,0.0
159.0,2015,66,17.0,97.73510724644969,60.0,6,4,0,1,0,0.0
0.0,2015,66,17.5,26.213791673837264,60.0,6,4,0,1,0,0.0
0.0,2015,66,18.0,0.0,50.0,6,4,0,1,0,0.0
0.0,2015,66,18.5,0.0,40.0,6,4,1,0,0,0.0
0.0,2015,66,19.0,0.0,40.0,6,4,1,0,0,0.0
0.0,2015,66,19.5,0.0,40.0,6,4,1,0,0,0.0
0.0,2015,66,20.0,0.0,40.0,6,4,1,0,0,0.0
0.0,2015,66,20.5,0.0,40.0,6,4,1,0,0,0.0
0.0,2015,66,21.0,0.0,40.0,6,4,1,0,0,0.0
0.0,2015,66,21.5,0.0,40.0,7,4,1,0,0,0.0
0.0,2015,66,22.0,0.0,40.0,7,4,1,0,0,0.0
0.0,2015,66,22.5,0.0,40.0,7,4,1,0,0,0.0
0.0,2015,66,23.0,0.0,40.0,7,4,1,0,0,0.0
0.0,2015,66,23.5,0.0,40.0,7,4,1,0,0,0.0
0.0,2015,66,24.0,0.0,40.0,7,4,1,0,0,0.0
0.0,2015,67,0.5,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,1.0,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,1.5,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,2.0,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,2.5,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,3.0,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,3.5,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,4.0,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,4.5,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,5.0,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,5.5,0.0,70.0,6,4,0,1,0,0.0
0.0,2015,67,6.0,0.7249985888354875,65.0,6,4,0,1,0,0.0
0.0,2015,67,6.5,46.85690944887182,60.0,6,4,0,1,0,0.0
0.0,2015,67,7.0,118.77454854866153,60.0,6,4,0,1,0,0.0
57.0,2015,67,7.5,188.04483378918678,60.0,6,4,0,1,0,0.0
109.0,2015,67,8.0,253.48253138463076,60.0,6,4,0,1,0,0.0
110.0,2015,67,8.5,313.9679841863781,60.0,6,4,0,1,0,0.0
189.0,2015,67,9.0,368.46626932725525,60.0,6,4,0,1,0,0.0
392.0,2015,67,9.5,416.04490603872256,60.0,7,4,0,1,0,0.0
575.0,2015,67,10.0,455.8898106553566,60.0,7,4,0,1,0,0.0
508.0,2015,67,10.5,487.31922581207226,60.0,7,4,0,1,0,0.0
543.0,2015,67,11.0,509.79538550165773,60.0,7,4,0,1,0,0.0
349.0,2015,67,11.5,522.9337164002558,60.0,7,4,0,1,0,0.0
813.0,2015,67,12.0,526.5094180235576,50.0,7,4,0,1,0,0.0
989.0,2015,67,12.5,520.4613091254168,40.0,8,4,1,0,0,0.0
1210.0,2015,67,13.0,504.89287452593345,40.0,8,4,1,0,0,0.0
1039.0,2015,67,13.5,480.07049445748993,40.0,8,4,1,0,0,0.0
961.0,2015,67,14.0,446.4188867251211,40.0,8,4,1,0,0,0.0
1189.0,2015,67,14.5,404.5138396671165,40.0,8,4,1,0,0,0.0
606.0,2015,67,15.0,355.07236025691236,40.0,8,4,1,0,0,0.0
305.0,2015,67,15.5,298.94040591498504,40.0,8,4,1,0,0,0.0
394.0,2015,67,16.0,237.07840994284294,40.0,8,4,1,0,0,0.0
80.0,2015,67,16.5,170.54484824295486,40.0,8,4,1,0,0,0.0
0.0,2015,67,17.0,100.47812850259423,40.0,8,4,1,0,0,0.0
0.0,2015,67,17.5,28.578873919923204,40.0,8,4,1,0,0,0.0
0.0,2015,67,18.0,0.0,35.0,8,4,1,0,0,0.0
0.0,2015,67,18.5,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,19.0,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,19.5,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,20.0,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,20.5,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,21.0,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,21.5,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,22.0,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,22.5,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,23.0,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,23.5,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,67,24.0,0.0,30.0,7,4,1,0,0,0.0
0.0,2015,68,0.5,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,1.0,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,1.5,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,2.0,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,2.5,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,3.0,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,3.5,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,4.0,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,4.5,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,5.0,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,5.5,0.0,30.0,8,4,1,0,0,0.0
0.0,2015,68,6.0,1.1607586685641451,35.0,8,4,1,0,0,0.0
4.0,2015,68,6.5,49.59908518402125,40.0,8,3,1,0,0,0.0
123.0,2015,68,7.0,121.52139442686229,40.0,8,3,1,0,0,0.0
478.0,2015,68,7.5,190.79617789821557,40.0,8,3,1,0,0,0.0
479.0,2015,68,8.0,256.23812484628775,40.0,8,3,1,0,0,0.0
402.0,2015,68,8.5,316.72750541486175,40.0,8,3,1,0,0,0.0
364.0,2015,68,9.0,371.22932953158477,40.0,8,3,1,0,0,0.0
568.0,2015,68,9.5,418.8110558750591,40.0,8,3,1,0,0,0.0
992.0,2015,68,10.0,458.658547915401,40.0,8,3,1,0,0,0.0
1153.0,2015,68,10.5,490.0900040159885,40.0,8,3,1,0,0,0.0
1132.0,2015,68,11.0,512.5676232484943,40.0,8,3,1,0,0,0.0
989.0,2015,68,11.5,525.7068073158772,40.0,8,3,1,0,0,0.0
832.0,2015,68,12.0,529.2827411358737,50.0,8,3,1,0,0,0.0
1148.0,2015,68,12.5,523.2342394893878,60.0,8,3,0,1,0,0.0
1163.0,2015,68,13.0,507.6647939165524,60.0,8,3,0,1,0,0.0
841.0,2015,68,13.5,482.8408019477844,60.0,8,3,0,1,0,0.0
523.0,2015,68,14.0,449.1870089681803,60.0,8,3,0,1,0,0.0
316.0,2015,68,14.5,407.2792407062154,60.0,8,3,0,1,0,0.0
406.0,2015,68,15.0,357.8345506958803,60.0,8,3,0,1,0,0.0
157.0,2015,68,15.5,301.6989512919097,60.0,8,2,0,1,0,0.0
212.0,2015,68,16.0,239.83293816383406,60.0,8,2,0,1,0,0.0
56.0,2015,68,16.5,173.29505594877415,60.0,8,2,0,1,0,0.0
0.0,2015,68,17.0,103.22378625921577,60.0,8,2,0,1,0,0.0
0.0,2015,68,17.5,31.050938196666785,60.0,8,2,0,1,0,0.0
0.0,2015,68,18.0,0.0,70.0,8,2,0,1,0,0.0
0.0,2015,68,18.5,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,19.0,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,19.5,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,20.0,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,20.5,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,21.0,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,21.5,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,22.0,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,22.5,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,23.0,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,23.5,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,68,24.0,0.0,80.0,7,2,0,1,0,0.0
0.0,2015,69,0.5,0.0,60.0,7,4,0,1,0,0.0
0.0,2015,69,1.0,0.0,60.0,7,4,0,1,0,0.0
0.0,2015,69,1.5,0.0,60.0,7,4,0,1,0,0.0
0.0,2015,69,2.0,0.0,60.0,7,4,0,1,0,0.0
0.0,2015,69,2.5,0.0,60.0,7,4,0,1,0,0.0
0.0,2015,69,3.0,0.0,60.0,7,4,0,1,0,0.0
0.0,2015,69,3.5,0.0,60.0,8,4,1,0,0,0.0
0.0,2015,69,4.0,0.0,60.0,8,4,1,0,0,0.0
0.0,2015,69,4.5,0.0,60.0,8,4,1,0,0,0.0
0.0,2015,69,5.0,0.0,60.0,8,4,1,0,0,0.0
0.0,2015,69,5.5,0.0,60.0,8,4,1,0,0,0.0
0.0,2015,69,6.0,1.699872801243032,35.0,8,4,1,0,0,0.0
0.0,2015,69,6.5,52.34550578678475,10.0,8,4,0,0,0,0.0
90.0,2015,69,7.0,124.26898175424253,10.0,8,4,0,0,0,0.0
230.0,2015,69,7.5,193.54488900201582,10.0,8,4,0,0,0,0.0
430.0,2015,69,8.0,258.98789755018504,10.0,8,4,0,0,0,0.0
740.0,2015,69,8.5,319.4782593782612,10.0,8,4,0,0,0,0.0
1840.0,2015,69,9.0,373.9809676242693,10.0,8,4,0,0,0,0.0
1400.0,2015,69,9.5,421.56346583911443,10.0,11,4,0,0,0,0.0
860.0,2015,69,10.0,461.41160428598,10.0,11,4,0,0,0,0.0
540.0,2015,69,10.5,492.84357026804867,10.0,11,4,0,0,0,0.0
290.0,2015,69,11.0,515.3215541327801,10.0,11,4,0,0,0,0.0
390.0,2015,69,11.5,528.4609513441741,10.0,11,4,0,0,0,0.0
750.0,2015,69,12.0,532.0369431730147,10.0,11,4,0,0,0,0.0
1301.0,2015,69,12.5,525.988343407658,10.0,13,4,1,0,0,0.0
1174.0,2015,69,13.0,510.41864526707815,10.0,13,4,1,0,0,0.0
530.0,2015,69,13.5,485.59425060319626,10.0,13,4,1,0,0,0.0
474.0,2015,69,14.0,451.9399116913337,10.0,13,4,1,0,0,0.0
439.0,2015,69,14.5,410.0314636010182,10.0,13,4,1,0,0,0.0
484.0,2015,69,15.0,360.5859714982919,10.0,13,4,1,0,0,0.0
337.0,2015,69,15.5,304.4494614619126,10.0,11,4,1,0,0,0.0
1009.0,2015,69,16.0,242.582444742584,10.0,11,4,1,0,0,0.0
836.0,2015,69,16.5,176.0434831491511,10.0,11,4,1,0,0,0.0
74.0,2015,69,17.0,105.97107676256321,10.0,11,4,1,0,0,0.0
0.0,2015,69,17.5,33.62984809202091,10.0,11,4,1,0,0,0.0
0.0,2015,69,18.0,0.0,10.0,11,4,1,0,0,0.0
0.0,2015,69,18.5,0.0,10.0,7,4,0,0,0,0.0
0.0,2015,69,19.0,0.0,10.0,7,4,0,0,0,0.0
0.0,2015,69,19.5,0.0,10.0,7,4,0,0,0,0.0
0.0,2015,69,20.0,0.0,10.0,7,4,0,0,0,0.0
0.0,2015,69,20.5,0.0,10.0,7,4,0,0,0,0.0
0.0,2015,69,21.0,0.0,10.0,7,4,0,0,0,0.0
0.0,2015,69,21.5,0.0,10.0,5,4,0,0,0,0.0
0.0,2015,69,22.0,0.0,10.0,5,4,0,0,0,0.0
0.0,2015,69,22.5,0.0,10.0,5,4,0,0,0,0.0
0.0,2015,69,23.0,0.0,10.0,5,4,0,0,0,0.0
0.0,2015,69,23.5,0.0,10.0,5,4,0,0,0,0.0
0.0,2015,69,24.0,0.0,10.0,5,4,0,0,0,0.0
0.0,2015,70,0.5,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,1.0,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,1.5,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,2.0,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,2.5,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,3.0,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,3.5,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,4.0,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,4.5,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,5.0,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,5.5,0.0,0.0,4,3,0,0,0,0.0
0.0,2015,70,6.0,2.3428188135218777,0.0,4,3,0,0,0,0.0
32.0,2015,70,6.5,55.095193410500094,0.0,4,4,0,0,0,0.0
378.0,2015,70,7.0,127.01630311582144,0.0,4,4,0,0,0,0.0
949.0,2015,70,7.5,196.2899312057247,0.0,4,4,0,0,0,0.0
1578.0,2015,70,8.0,261.7307866973135,0.0,4,4,0,0,0,0.0
2169.0,2015,70,8.5,322.21915840949373,0.0,4,4,0,0,0,0.0
2765.0,2015,70,9.0,376.7200735317252,0.0,4,4,0,0,0,0.0
3278.0,2015,70,9.5,424.301006295758,0.0,7,4,0,0,0,0.0
3584.0,2015,70,10.0,464.1478337500728,0.0,7,4,0,0,0,0.0
3931.0,2015,70,10.5,495.57876562929835,0.0,7,4,0,0,0,0.0
4157.0,2015,70,11.0,518.0560099746809,0.0,7,4,0,0,0,0.0
4304.0,2015,70,11.5,531.1949749036011,0.0,7,4,0,0,0,0.0
4335.0,2015,70,12.0,534.7708490833159,0.0,7,4,0,0,0,0.0
4350.0,2015,70,12.5,528.722448315191,0.0,10,4,0,0,0,0.0
4218.0,2015,70,13.0,513.1532624133021,0.0,10,4,0,0,0,0.0
3983.0,2015,70,13.5,488.3296844650247,0.0,10,4,0,0,0,0.0
3708.0,2015,70,14.0,454.67645277144965,0.0,10,4,0,0,0,0.0
3353.0,2015,70,14.5,412.76938345729286,0.0,10,4,0,0,0,0.0
3041.0,2015,70,15.0,363.325518097354,0.0,10,4,0,0,0,0.0
2465.0,2015,70,15.5,307.1908549363709,0.0,11,4,0,0,0,0.0
1899.0,2015,70,16.0,245.32587362449698,0.0,11,4,0,0,0,0.0
1294.0,2015,70,16.5,178.78910114419165,0.0,11,4,0,0,0,0.0
655.0,2015,70,17.0,108.71900012007148,0.0,11,4,0,0,0,0.0
145.0,2015,70,17.5,36.31535751935061,0.0,11,4,0,0,0,0.0
0.0,2015,70,18.0,0.0,0.0,11,4,0,0,0,0.0
0.0,2015,70,18.5,0.0,0.0,8,3,0,0,0,0.0
0.0,2015,70,19.0,0.0,0.0,8,3,0,0,0,0.0
0.0,2015,70,19.5,0.0,0.0,8,3,0,0,0,0.0
0.0,2015,70,20.0,0.0,0.0,8,3,0,0,0,0.0
0.0,2015,70,20.5,0.0,0.0,8,3,0,0,0,0.0
0.0,2015,70,21.0,0.0,0.0,8,3,0,0,0,0.0
0.0,2015,70,21.5,0.0,0.0,6,3,0,0,0,0.0
0.0,2015,70,22.0,0.0,0.0,6,3,0,0,0,0.0
0.0,2015,70,22.5,0.0,0.0,6,3,0,0,0,0.0
0.0,2015,70,23.0,0.0,0.0,6,3,0,0,0,0.0
0.0,2015,70,23.5,0.0,0.0,6,3,0,0,0,0.0
0.0,2015,70,24.0,0.0,0.0,6,3,0,0,0,0.0
0.0,2015,71,0.5,0.0,0.0,5,4,0,0,0,0.0
0.0,2015,71,1.0,0.0,0.0,5,4,0,0,0,0.0
0.0,2015,71,1.5,0.0,0.0,5,4,0,0,0,0.0
0.0,2015,71,2.0,0.0,0.0,5,4,0,0,0,0.0
0.0,2015,71,2.5,0.0,0.0,5,4,0,0,0,0.0
0.0,2015,71,3.0,0.0,0.0,5,4,0,0,0,0.0
0.0,2015,71,3.5,0.0,0.0,4,4,0,0,0,0.0
0.0,2015,71,4.0,0.0,0.0,4,4,0,0,0,0.0
0.0,2015,71,4.5,0.0,0.0,4,4,0,0,0,0.0
0.0,2015,71,5.0,0.0,0.0,4,4,0,0,0,0.0
0.0,2015,71,5.5,0.0,0.0,4,4,0,0,0,0.0
0.0,2015,71,6.0,3.089965124613241,0.0,4,4,0,0,0,0.0
34.0,2015,71,6.5,57.847171764084806,0.0,5,4,0,0,0,0.0
364.0,2015,71,7.0,129.7623566951052,0.0,5,4,0,0,0,0.0
960.0,2015,71,7.5,199.03027810705095,0.0,5,4,0,0,0,0.0
1466.0,2015,71,8.0,264.4657426598675,0.0,5,4,0,0,0,0.0
2113.0,2015,71,8.5,324.94913141291806,0.0,5,4,0,0,0,0.0
2640.0,2015,71,9.0,379.44555681547445,0.0,5,4,0,0,0,0.0
3085.0,2015,71,9.5,427.0225699196353,0.0,9,4,0,0,0,0.0
3485.0,2015,71,10.0,466.8661148403485,0.0,9,4,0,0,0,0.0
3751.0,2015,71,10.5,498.2944574773028,0.0,9,4,0,0,0,0.0
3980.0,2015,71,11.0,520.7698501743973,0.0,9,4,0,0,0,0.0
4081.0,2015,71,11.5,533.9077327312286,0.0,9,4,0,0,0,0.0
4181.0,2015,71,12.0,537.48331233474,0.0,9,4,0,0,0,0.0
4120.0,2015,71,12.5,531.4354098265776,0.0,12,4,0,0,0,0.0
4004.0,2015,71,13.0,515.8675064954513,0.0,12,4,0,0,0,0.0
3826.0,2015,71,13.5,491.04597348359505,0.0,12,4,0,0,0,0.0
3549.0,2015,71,14.0,457.3955141026707,0.0,12,4,0,0,0,0.0
3221.0,2015,71,14.5,415.4918970423558,0.0,12,4,0,0,0,0.0
2761.0,2015,71,15.0,366.05210480842993,0.0,12,4,0,0,0,0.0
2282.0,2015,71,15.5,309.9220659533155,0.0,13,3,0,0,0,0.0
1727.0,2015,71,16.0,248.06218100401028,0.0,13,3,0,0,0,0.0
1138.0,2015,71,16.5,181.5308897427973,0.0,13,3,0,0,0,0.0
572.0,2015,71,17.0,111.46656100911467,0.0,13,3,0,0,0,0.0
169.0,2015,71,17.5,39.0680148930975,0.0,13,3,0,0,0,0.0
0.0,2015,71,18.0,0.03909779734101646,0.0,13,3,0,0,0,0.0
0.0,2015,71,18.5,0.0,0.0,10,2,0,0,0,0.0
0.0,2015,71,19.0,0.0,0.0,10,2,0,0,0,0.0
0.0,2015,71,19.5,0.0,0.0,10,2,0,0,0,0.0
0.0,2015,71,20.0,0.0,0.0,10,2,0,0,0,0.0
0.0,2015,71,20.5,0.0,0.0,10,2,0,0,0,0.0
0.0,2015,71,21.0,0.0,0.0,10,2,0,0,0,0.0
0.0,2015,71,21.5,0.0,0.0,8,2,0,0,0,0.0
0.0,2015,71,22.0,0.0,0.0,8,2,0,0,0,0.0
0.0,2015,71,22.5,0.0,0.0,8,2,0,0,0,0.0
0.0,2015,71,23.0,0.0,0.0,8,2,0,0,0,0.0
0.0,2015,71,23.5,0.0,0.0,8,2,0,0,0,0.0
0.0,2015,71,24.0,0.0,0.0,8,2,0,0,0,0.0
0.0,2015,72,0.5,0.0,0.0,6,2,0,0,0,0.0
0.0,2015,72,1.0,0.0,0.0,6,2,0,0,0,0.0
0.0,2015,72,1.5,0.0,0.0,6,2,0,0,0,0.0
0.0,2015,72,2.0,0.0,0.0,6,2,0,0,0,0.0
0.0,2015,72,2.5,0.0,0.0,6,2,0,0,0,0.0
0.0,2015,72,3.0,0.0,0.0,6,2,0,0,0,0.0
0.0,2015,72,3.5,0.0,0.0,5,2,0,0,0,0.0
0.0,2015,72,4.0,0.0,0.0,5,2,0,0,0,0.0
0.0,2015,72,4.5,0.0,0.0,5,2,0,0,0,0.0
0.0,2015,72,5.0,0.0,0.0,5,2,0,0,0,0.0
0.0,2015,72,5.5,0.0,0.0,5,2,0,0,0,0.0
0.0,2015,72,6.0,3.9415707493736583,0.0,5,2,0,0,0,0.0
38.0,2015,72,6.5,60.60046678895743,0.0,4,2,0,0,0,0.0
420.0,2015,72,7.0,132.5061469884667,0.0,4,2,0,0,0,0.0
929.0,2015,72,7.5,201.76491354673317,0.0,4,2,0,0,0,0.0
1508.0,2015,72,8.0,267.19172976578716,0.0,4,2,0,0,0,0.0
2125.0,2015,72,8.5,327.66712468038014,0.0,4,2,0,0,0,0.0
2597.0,2015,72,9.0,382.15634751657643,0.0,4,2,0,0,0,0.0
2983.0,2015,72,9.5,429.7270725643819,0.0,7,2,0,0,0,0.0
3380.0,2015,72,10.0,469.56535152913193,0.0,7,2,0,0,0,0.0
3679.0,2015,72,10.5,500.98954041248203,0.0,7,2,0,0,0,0.0
3977.0,2015,72,11.0,523.4619626302069,0.0,7,2,0,0,0,0.0
4102.0,2015,72,11.5,536.5981088076289,0.0,7,2,0,0,0,0.0
4171.0,2015,72,12.0,540.1732158416245,0.0,7,2,0,0,0,0.0
4140.0,2015,72,12.5,534.126112659635,0.0,13,3,0,0,0,0.0
4035.0,2015,72,13.0,518.5602668736781,0.0,13,3,0,0,0,0.0
3763.0,2015,72,13.5,493.7420144208191,0.0,13,3,0,0,0,0.0
3406.0,2015,72,14.0,460.09600248144613,0.0,13,3,0,0,0,0.0
2957.0,2015,72,14.5,418.19792364827885,0.0,13,3,0,0,0,0.0
2579.0,2015,72,15.0,368.7646656664946,0.0,13,3,0,0,0,0.0
2015.0,2015,72,15.5,312.6420452856501,0.0,14,4,0,0,0,0.0
1576.0,2015,72,16.0,250.79033610059162,0.0,14,4,0,0,0,0.0
987.0,2015,72,16.5,184.26783800400918,0.0,14,4,0,0,0,0.0
469.0,2015,72,17.0,114.21276938185596,0.0,14,4,0,0,0,0.0
140.0,2015,72,17.5,41.823791881191624,0.0,14,4,0,0,0,0.0
0.0,2015,72,18.0,0.1808591740294636,0.0,14,4,0,0,0,0.0
0.0,2015,72,18.5,0.0,0.0,12,4,0,0,0,0.0
0.0,2015,72,19.0,0.0,0.0,12,4,0,0,0,0.0
0.0,2015,72,19.5,0.0,0.0,12,4,0,0,0,0.0
0.0,2015,72,20.0,0.0,0.0,12,4,0,0,0,0.0
0.0,2015,72,20.5,0.0,0.0,12,4,0,0,0,0.0
0.0,2015,72,21.0,0.0,0.0,12,4,0,0,0,0.0
0.0,2015,72,21.5,0.0,0.0,11,3,0,0,0,0.0
0.0,2015,72,22.0,0.0,0.0,11,3,0,0,0,0.0
0.0,2015,72,22.5,0.0,0.0,11,3,0,0,0,0.0
0.0,2015,72,23.0,0.0,0.0,11,3,0,0,0,0.0
0.0,2015,72,23.5,0.0,0.0,11,3,0,0,0,0.0
0.0,2015,72,24.0,0.0,0.0,11,3,0,0,0,0.0
0.0,2015,73,0.5,0.0,10.0,9,2,0,0,0,0.0
0.0,2015,73,1.0,0.0,10.0,9,2,0,0,0,0.0
0.0,2015,73,1.5,0.0,10.0,9,2,0,0,0,0.0
0.0,2015,73,2.0,0.0,10.0,9,2,0,0,0,0.0
0.0,2015,73,2.5,0.0,10.0,9,2,0,0,0,0.0
0.0,2015,73,3.0,0.0,10.0,9,2,0,0,0,0.0
0.0,2015,73,3.5,0.0,10.0,7,2,0,0,0,0.0
0.0,2015,73,4.0,0.0,10.0,7,2,0,0,0,0.0
0.0,2015,73,4.5,0.0,10.0,7,2,0,0,0,0.0
0.0,2015,73,5.0,0.0,10.0,7,2,0,0,0,0.0
0.0,2015,73,5.5,0.0,10.0,7,2,0,0,0,0.0
0.0,2015,73,6.0,4.897785382748579,20.0,7,2,0,0,0,0.0
30.0,2015,73,6.5,63.35410733496014,30.0,7,2,0,0,0,0.0
305.0,2015,73,7.0,135.2466855129942,30.0,7,2,0,0,0,0.0
758.0,2015,73,7.5,204.49283234714048,30.0,7,2,0,0,0,0.0
927.0,2015,73,8.0,269.90772706640786,30.0,7,2,0,0,0,0.0
1100.0,2015,73,8.5,330.3721026857144,30.0,7,2,0,0,0,0.0
1466.0,2015,73,9.0,384.85139697432186,30.0,7,2,0,0,0,0.0
1900.0,2015,73,9.5,432.4134541024381,30.0,8,2,1,0,0,0.0
1845.0,2015,73,10.0,472.24447408590765,30.0,8,2,1,0,0,0.0
2700.0,2015,73,10.5,503.66293712956826,30.0,8,2,1,0,0,0.0
2649.0,2015,73,11.0,526.1312646198992,30.0,8,2,1,0,0,0.0
2485.0,2015,73,11.5,539.2650172441436,30.0,8,2,1,0,0,0.0
2593.0,2015,73,12.0,542.8394728535368,30.0,8,2,1,0,0,0.0
1832.0,2015,73,12.5,536.7934715215755,30.0,10,2,1,0,0,0.0
1793.0,2015,73,13.0,521.2304620073178,30.0,10,2,1,0,0,0.0
2251.0,2015,73,13.5,496.41673171843416,30.0,10,2,1,0,0,0.0
2089.0,2015,73,14.0,462.7768504598331,30.0,10,2,1,0,0,0.0
1424.0,2015,73,14.5,420.8864059265864,30.0,10,2,1,0,0,0.0
1379.0,2015,73,15.0,371.4621552388833,30.0,10,2,1,0,0,0.0
701.0,2015,73,15.5,315.34976102898156,30.0,11,2,1,0,0,0.0
504.0,2015,73,16.0,253.5093219191073,30.0,11,2,1,0,0,0.0
471.0,2015,73,16.5,186.99894496783938,30.0,11,2,1,0,0,0.0
399.0,2015,73,17.0,116.95664116497429,30.0,11,2,1,0,0,0.0
144.0,2015,73,17.5,44.58085374797443,30.0,11,2,1,0,0,0.0
0.0,2015,73,18.0,0.4265489122360644,25.0,11,2,1,0,0,0.0
0.0,2015,73,18.5,0.0,20.0,9,3,0,0,0,0.0
0.0,2015,73,19.0,0.0,20.0,9,3,0,0,0,0.0
0.0,2015,73,19.5,0.0,20.0,9,3,0,0,0,0.0
0.0,2015,73,20.0,0.0,20.0,9,3,0,0,0,0.0
0.0,2015,73,20.5,0.0,20.0,9,3,0,0,0,0.0
0.0,2015,73,21.0,0.0,20.0,9,3,0,0,0,0.0
0.0,2015,73,21.5,0.0,20.0,8,3,0,0,0,0.0
0.0,2015,73,22.0,0.0,20.0,8,3,0,0,0,0.0
0.0,2015,73,22.5,0.0,20.0,8,3,0,0,0,0.0
0.0,2015,73,23.0,0.0,20.0,8,3,0,0,0,0.0
0.0,2015,73,23.5,0.0,20.0,8,3,0,0,0,0.0
0.0,2015,73,24.0,0.0,20.0,8,3,0,0,0,0.0
0.0,2015,74,0.5,0.0,10.0,7,3,0,0,0,0.0
0.0,2015,74,1.0,0.0,10.0,7,3,0,0,0,0.0
0.0,2015,74,1.5,0.0,10.0,7,3,0,0,0,0.0
0.0,2015,74,2.0,0.0,10.0,7,3,0,0,0,0.0
0.0,2015,74,2.5,0.0,10.0,7,3,0,0,0,0.0
0.0,2015,74,3.0,0.0,10.0,7,3,0,0,0,0.0
0.0,2015,74,3.5,0.0,10.0,6,2,1,0,0,0.0
0.0,2015,74,4.0,0.0,10.0,6,2,1,0,0,0.0
0.0,2015,74,4.5,0.0,10.0,6,2,1,0,0,0.0
0.0,2015,74,5.0,0.0,10.0,6,2,1,0,0,0.0
0.0,2015,74,5.5,0.0,10.0,6,2,1,0,0,0.0
